frame,view,aa,requested_aa,screen_percentage,temporal_upsampling,dynamic_res,gi,reflections,vsm,nanite,ray_tracing,tsr_supported,external_upscaler,width,height
388,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
389,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
390,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
391,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
392,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
393,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
394,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
395,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
396,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
397,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
398,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
399,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
400,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
401,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
402,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
403,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
404,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
405,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
406,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
407,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
408,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
409,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
410,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
411,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
412,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
413,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
414,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
415,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
416,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
417,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
418,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
419,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
420,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
421,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
422,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
423,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
424,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
425,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
426,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
427,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
428,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
429,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
430,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
431,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
432,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
433,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
434,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
435,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
436,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
437,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
438,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
439,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
440,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
441,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
442,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
443,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
444,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
445,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
446,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
447,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
448,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
449,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
450,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
451,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
452,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
453,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
454,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
455,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
456,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
457,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
458,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
459,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
460,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
461,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
462,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
463,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
464,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
465,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
466,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
467,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
468,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
469,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
470,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
471,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
472,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
473,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
474,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
475,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
476,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
477,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
478,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
479,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
480,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
481,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
482,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
483,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
484,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
485,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
486,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
487,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
488,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
489,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
490,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
491,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
492,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
493,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
494,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
495,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
496,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
497,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
498,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
499,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
500,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
501,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
502,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
503,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
504,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
505,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
506,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
507,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
508,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
509,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
510,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
511,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
512,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
513,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
514,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
515,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
516,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
517,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
518,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
519,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
520,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
521,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
522,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
523,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
524,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
525,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
526,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
527,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
528,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
529,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
530,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
531,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
532,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
533,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
534,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
535,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
536,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
537,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
538,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
539,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
540,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
541,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
542,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
543,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
544,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
545,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
546,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
547,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
548,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
549,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
550,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
551,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
552,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
553,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
554,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
555,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
556,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
557,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
558,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
559,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
560,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
561,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
562,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
563,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
564,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
565,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
566,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
567,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
568,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
569,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
570,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
571,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
572,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
573,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
574,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
575,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
576,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
577,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
578,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
579,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
580,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
581,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
582,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
583,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
584,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
585,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
586,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
587,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
588,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
589,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
590,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
591,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
592,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
593,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
594,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
595,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
596,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
597,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
598,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
599,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
600,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
601,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
602,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
603,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
604,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
605,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
606,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
607,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
608,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
609,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
610,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
611,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
612,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
613,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
614,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
615,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
616,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
617,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
618,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
619,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
620,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
621,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
622,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
623,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
624,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
625,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
626,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
627,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
628,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
629,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
630,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
631,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
632,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
633,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
634,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
635,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
636,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
637,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
638,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
639,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
640,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
641,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
642,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
643,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
644,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
645,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
646,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
647,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
648,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
649,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
650,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
651,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
652,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
653,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
654,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
655,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
656,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
657,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
658,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
659,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
660,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
661,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
662,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
663,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
664,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
665,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
666,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
667,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
668,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
669,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
670,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
671,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
672,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
673,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
674,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
675,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
676,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
677,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
678,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
679,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
680,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
681,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
682,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
683,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
684,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
685,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
686,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
687,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
688,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
689,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
690,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
691,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
692,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
693,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
694,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
695,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
696,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
697,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
698,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
699,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
700,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
701,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
702,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
703,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
704,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
705,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
706,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
707,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
708,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
709,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
710,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
711,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
712,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
713,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
714,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
715,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
716,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
717,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
718,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
719,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
720,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
721,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
722,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
723,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
724,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
725,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
726,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
727,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
728,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
729,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
730,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
731,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
732,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
733,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
734,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
735,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
736,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
737,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
738,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
739,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
740,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
741,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
742,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
743,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
744,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
745,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
746,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
747,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
748,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
749,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
750,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
751,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
752,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
753,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
754,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
755,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
756,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
757,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
758,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
759,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
760,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
761,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
762,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
763,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
764,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
765,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
766,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
767,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
768,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
769,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
770,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
771,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
772,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
773,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
774,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
775,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
776,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
777,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
778,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
779,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
780,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
781,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
782,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
783,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
784,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720
